Branch,Component,Gender,hip_height,neck_height,chest_circumference,chest_height,foot_length,functional_leg_length,hand_length,shoulder_circumference,sitting_height,span,waist_circumference,waist_depth,weight_kg,height_m
Combat Service Support,Army National Guard,Male,1374,1458,1072,1235,264,1079,185,1204,896,1757,965,250,79.8,1.685
Combat Support,Army National Guard,Male,1445,1499,1017,1275,269,1072,193,1184,945,1763,935,259,83.9,1.742
Combat Service Support,Army National Guard,Male,1484,1559,1066,1316,269,1150,187,1234,931,1800,966,244,88.8,1.788
Combat Service Support,Army National Guard,Male,1412,1474,1127,1250,263,1063,188,1176,890,1757,1103,300,89.1,1.694
Combat Service Support,Army National Guard,Male,1546,1635,1101,1370,282,1214,199,1230,977,1864,1007,267,99.8,1.873
Combat Support,Army National Guard,Male,1532,1609,1215,1358,286,1213,207,1312,969,1923,1122,302,116.1,1.843
Combat Support,Army National Guard,Male,1344,1419,1057,1205,243,1016,172,1116,856,1636,955,244,76.7,1.635
Combat Service Support,Army National Guard,Male,1542,1594,1194,1346,289,1175,205,1308,949,1921,1123,307,117.9,1.833
Combat Support,Army National Guard,Male,1614,1673,1127,1424,307,1249,213,1282,961,1979,995,261,108.6,1.919
Combat Service Support,Army National Guard,Male,1470,1561,1277,1309,272,1156,205,1297,905,1886,1287,379,132.9,1.779
Combat Support,Army National Guard,Male,1521,1592,1072,1372,291,1192,222,1174,880,1951,983,259,95.2,1.825
Combat Service Support,Army National Guard,Male,1434,1497,1041,1255,263,1108,193,1210,857,1815,973,266,87.8,1.734
Combat Service Support,Army National Guard,Male,1338,1424,1053,1232,252,1030,173,1166,900,1691,939,257,82.2,1.663
Combat Service Support,Army National Guard,Male,1423,1492,1088,1242,259,1105,184,1186,909,1718,1000,235,87,1.718
Combat Service Support,Army National Guard,Male,1495,1568,1080,1347,289,1127,206,1197,946,1854,893,226,95.4,1.814
Combat Arms,Army National Guard,Male,1453,1528,1066,1302,265,1115,197,1141,897,1843,996,263,83.5,1.76
Combat Arms,Army National Guard,Male,1344,1411,977,1215,251,1024,179,1067,830,1685,847,219,67.2,1.631
Combat Support,Army National Guard,Male,1446,1529,1149,1299,253,1132,192,1203,914,1817,1058,276,93.8,1.74
Combat Support,Army National Guard,Male,1439,1517,1106,1317,263,1136,199,1274,883,1874,988,269,91.3,1.749
Combat Arms,Army National Guard,Male,1453,1537,1144,1317,275,1141,196,1231,909,1837,1029,265,94.7,1.757
Combat Service Support,Army National Guard,Male,1547,1613,1124,1381,283,1163,203,1181,974,1863,1062,271,96.4,1.87
Combat Service Support,Army National Guard,Male,1447,1512,971,1297,275,1126,194,1100,940,1798,793,203,72,1.754
Combat Service Support,Army National Guard,Male,1409,1468,948,1264,252,1108,183,1074,882,1715,805,202,66.6,1.7
Combat Service Support,Army National Guard,Male,1358,1449,1034,1238,247,1017,179,1157,880,1711,873,214,70,1.683
Combat Service Support,Army National Guard,Male,1420,1473,1056,1290,250,1090,182,1120,879,1744,931,264,76.7,1.717
Combat Service Support,Army National Guard,Male,1504,1569,969,1347,292,1117,200,1133,962,1862,835,211,78.5,1.82
Combat Service Support,Army National Guard,Male,1411,1480,1336,1250,272,1080,192,1318,937,1722,1223,328,120.9,1.705
Combat Service Support,Army National Guard,Male,1534,1615,1233,1370,291,1157,206,1217,945,1893,1118,309,110,1.844
Combat Service Support,Army National Guard,Male,1415,1493,1062,1258,272,1065,185,1150,883,1770,912,221,78.1,1.727
Combat Support,Army National Guard,Male,1401,1455,1015,1251,280,1022,193,1086,895,1756,866,216,76.1,1.697
Combat Support,Army National Guard,Male,1336,1436,986,1245,263,1027,188,1146,929,1708,844,205,72.3,1.695
Combat Service Support,Army National Guard,Male,1441,1523,987,1292,260,1092,205,1160,958,1807,860,218,82,1.781
Combat Support,Army National Guard,Male,1463,1541,1072,1309,272,1112,200,1174,936,1859,930,232,79.8,1.784
Combat Support,Army National Guard,Male,1441,1504,1024,1302,261,1141,195,1127,834,1821,898,226,77.9,1.719
Combat Support,Army National Guard,Male,1453,1526,1037,1285,263,1136,195,1196,925,1826,880,211,79.8,1.757
Combat Support,Army National Guard,Male,1413,1497,949,1290,281,1107,203,1122,917,1874,826,218,68,1.744
Combat Service Support,Army National Guard,Male,1493,1558,1254,1334,276,1147,200,1284,921,1796,1052,271,109.6,1.787
Combat Service Support,Army National Guard,Male,1405,1495,1130,1267,284,1083,195,1189,913,1764,982,262,85.8,1.733
Combat Service Support,Army National Guard,Male,1398,1482,1077,1268,272,1078,189,1118,907,1732,1010,266,82.9,1.698
Combat Service Support,Army National Guard,Male,1537,1619,1174,1366,288,1130,198,1312,1012,1901,1073,282,116.2,1.874
Combat Support,Army National Guard,Male,1478,1556,999,1322,270,1149,192,1163,877,1825,887,228,77.4,1.774
Combat Service Support,Army National Guard,Male,1504,1582,1093,1347,279,1166,198,1218,965,1843,1024,259,98.9,1.823
Combat Service Support,Army National Guard,Male,1431,1521,1071,1283,285,1103,200,1205,922,1862,850,222,84.4,1.753
Combat Service Support,Army National Guard,Male,1448,1532,1106,1326,264,1066,190,1228,958,1810,870,216,85.1,1.793
Combat Support,Army National Guard,Male,1382,1473,1024,1247,261,1092,188,1174,866,1712,897,232,73.1,1.679
Combat Arms,Army National Guard,Male,1378,1461,1038,1253,268,1098,174,1178,853,1684,948,256,77.6,1.682
Combat Service Support,Army National Guard,Male,1439,1503,994,1320,262,1085,193,1153,935,1767,789,199,75.4,1.761
Combat Service Support,Regular Army,Male,1393,1473,1149,1241,294,1108,193,1232,907,1748,1010,269,96.3,1.717
Combat Service Support,Army National Guard,Male,1449,1527,1044,1299,268,1121,192,1182,930,1774,955,227,86.3,1.755
Combat Service Support,Army National Guard,Male,1382,1453,1180,1248,259,1067,188,1272,909,1714,985,242,92.8,1.681
Combat Service Support,Army National Guard,Male,1503,1566,1043,1315,271,1080,193,1176,962,1826,975,257,83.6,1.8
Combat Service Support,Army National Guard,Male,1532,1613,1265,1374,281,1162,198,1342,992,1903,1325,381,136.9,1.862
Combat Service Support,Army National Guard,Male,1400,1475,1058,1275,264,1074,191,1150,900,1738,1026,273,86.1,1.706
Combat Service Support,Army National Guard,Male,1464,1544,1007,1353,264,1105,193,1172,950,1794,926,223,78.6,1.788
Combat Service Support,Army National Guard,Male,1402,1486,1177,1281,267,1103,197,1330,904,1811,1100,278,105.5,1.712
Combat Service Support,Army National Guard,Male,1354,1433,950,1217,281,1030,198,1065,874,1765,825,201,69.3,1.663
Combat Service Support,Army National Guard,Male,1353,1426,953,1229,264,1052,184,1111,867,1640,800,213,68.3,1.675
Combat Service Support,Army National Guard,Male,1392,1461,888,1270,256,1080,185,1090,917,1672,729,193,58.7,1.707
Combat Service Support,Army National Guard,Male,1355,1419,999,1211,270,1028,187,1106,855,1711,850,213,71.2,1.635
Combat Service Support,Army National Guard,Male,1377,1461,1029,1264,271,1023,192,1153,890,1759,891,225,74.6,1.694
Combat Service Support,Army National Guard,Male,1440,1496,1223,1271,275,1111,199,1270,930,1851,1097,290,99.5,1.74
Combat Service Support,Army National Guard,Male,1344,1436,1068,1214,265,1024,190,1214,907,1779,938,236,84.7,1.68
Combat Service Support,Army National Guard,Male,1578,1645,1246,1432,292,1227,225,1360,947,1981,1110,304,128.5,1.885
Combat Service Support,Army National Guard,Male,1378,1458,1074,1246,265,1067,193,1178,920,1800,953,245,83,1.698
Combat Service Support,Army National Guard,Male,1515,1612,994,1379,274,1188,197,1195,951,1887,893,226,88.1,1.848
Combat Service Support,Army National Guard,Male,1381,1460,1105,1224,271,1025,194,1220,905,1744,991,269,89.7,1.697
Combat Service Support,Army National Guard,Male,1488,1563,1082,1343,294,1184,198,1190,913,1874,897,224,86.2,1.814
Combat Service Support,Army National Guard,Male,1498,1583,1052,1362,300,1162,224,1220,918,1891,986,246,97.9,1.819
Combat Service Support,Army National Guard,Male,1418,1502,1022,1304,300,1153,212,1160,859,1895,917,242,86.8,1.728
Combat Support,Army National Guard,Male,1386,1483,986,1267,274,1111,193,1170,885,1812,731,194,69.3,1.723
Combat Support,Army National Guard,Male,1522,1566,1111,1345,272,1111,198,1180,970,1843,978,245,88.8,1.808
Combat Service Support,Army National Guard,Male,1465,1547,986,1325,287,1145,202,1138,897,1746,884,236,75.8,1.786
Combat Service Support,Army National Guard,Male,1391,1468,950,1260,272,1075,208,1157,852,1824,780,192,70.3,1.696
Combat Service Support,Army National Guard,Male,1429,1502,1005,1276,279,1069,194,1125,938,1782,845,196,74.3,1.747
Combat Service Support,Army National Guard,Male,1470,1552,1025,1317,280,1158,210,1212,885,1922,896,228,92.6,1.775
Combat Service Support,Army National Guard,Male,1490,1564,1053,1343,274,1165,196,1190,948,1807,991,262,90.3,1.802
Combat Support,Army National Guard,Male,1562,1646,1092,1427,285,1205,204,1264,1001,1906,877,226,90.8,1.891
Combat Service Support,Army National Guard,Male,1347,1416,879,1196,252,1018,180,1060,894,1662,721,170,56.3,1.665
Combat Service Support,Army National Guard,Male,1503,1562,1282,1325,273,1127,195,1301,944,1847,1334,374,133.6,1.8
Combat Service Support,Army National Guard,Male,1459,1561,1009,1319,279,1112,203,1212,908,1811,892,229,87.9,1.793
Combat Service Support,Army National Guard,Male,1408,1477,1064,1260,256,1064,193,1202,863,1807,953,247,83.9,1.701
Combat Service Support,Army National Guard,Male,1481,1551,985,1331,295,1185,210,1213,896,1934,800,207,76.9,1.808
Combat Service Support,Army National Guard,Male,1434,1512,1044,1282,268,1106,197,1150,930,1808,928,241,80.7,1.765
Combat Service Support,Army National Guard,Male,1544,1631,1272,1389,288,1160,220,1276,975,2006,1042,294,112.1,1.874
Combat Service Support,Army National Guard,Male,1358,1442,970,1253,243,1008,173,1124,920,1702,794,199,67.6,1.686
Combat Service Support,Army National Guard,Male,1388,1450,1185,1225,265,1070,184,1257,885,1659,1117,304,100.4,1.676
Combat Service Support,Army National Guard,Male,1385,1473,1072,1268,263,1086,185,1206,863,1783,908,232,78.1,1.689
Combat Service Support,Army National Guard,Male,1394,1465,979,1258,272,1083,192,1154,857,1802,800,195,70.9,1.711
Combat Service Support,Army National Guard,Male,1542,1642,932,1408,288,1217,202,1154,951,1909,783,197,79,1.887
Combat Service Support,Army National Guard,Male,1407,1484,932,1280,275,1093,202,1128,872,1832,785,192,68.8,1.725
Combat Service Support,Army National Guard,Male,1449,1525,989,1336,288,1127,212,1166,883,1847,799,210,74.8,1.762
Combat Service Support,Army National Guard,Male,1370,1464,992,1244,270,1038,188,1114,920,1693,865,217,74.6,1.689
Combat Service Support,Army National Guard,Male,1439,1527,1155,1303,255,1093,188,1266,905,1752,1062,282,94.5,1.735
Combat Service Support,Army National Guard,Male,1402,1474,1024,1263,259,1070,173,1156,893,1705,936,246,79.7,1.708
Combat Service Support,Army National Guard,Male,1458,1541,1076,1312,267,1101,189,1200,952,1810,943,234,87.7,1.78
Combat Service Support,Army National Guard,Male,1455,1553,1004,1318,271,1153,193,1142,927,1784,973,268,79.9,1.783
Combat Support,Army National Guard,Male,1473,1555,1105,1327,285,1157,213,1227,904,1868,965,258,90,1.778
Combat Service Support,Army National Guard,Male,1519,1593,1102,1364,290,1213,217,1188,851,1981,1015,288,94.3,1.814
Combat Service Support,Army National Guard,Male,1403,1449,1182,1258,263,1086,194,1202,868,1736,1063,304,93.3,1.675
Combat Support,Army National Guard,Male,1419,1504,1088,1286,265,1096,200,1201,894,1799,965,265,87.8,1.733
Combat Service Support,Army National Guard,Male,1317,1378,937,1166,242,985,178,1071,880,1607,787,191,57.2,1.605
Combat Service Support,Army National Guard,Male,1453,1503,1202,1306,272,1076,193,1260,905,1763,1096,324,107.9,1.738
Combat Support,Army National Guard,Male,1443,1488,1054,1269,266,1118,195,1100,889,1776,943,239,79.1,1.711
Combat Support,Army National Guard,Male,1400,1439,1097,1234,249,1091,181,1142,866,1745,930,233,78,1.665
Combat Arms,Army National Guard,Male,1489,1561,1132,1341,272,1150,189,1220,969,1784,955,263,91.2,1.812
Combat Service Support,Army National Guard,Male,1490,1584,1224,1336,288,1158,212,1390,941,1879,1127,304,116.6,1.823
Combat Support,Army National Guard,Male,1492,1577,1174,1351,292,1183,215,1243,907,1950,1140,318,110.7,1.801
Combat Arms,Army National Guard,Male,1452,1516,1143,1274,261,1139,188,1183,901,1816,1041,279,96.3,1.75
Combat Service Support,Army National Guard,Male,1399,1463,1158,1252,271,1135,206,1209,844,1748,1081,320,95.2,1.686
Combat Support,Army National Guard,Male,1513,1583,1176,1360,287,1173,207,1250,918,1851,1060,298,105.5,1.802
Combat Service Support,Army National Guard,Male,1527,1591,1103,1367,297,1143,225,1240,942,1938,983,246,98.2,1.82
Combat Support,Army National Guard,Male,1442,1533,1137,1294,275,1076,196,1183,950,1758,1046,284,96.5,1.757
Combat Service Support,Army National Guard,Male,1484,1556,1108,1322,286,1164,205,1186,894,1930,1129,331,95.9,1.78
Combat Service Support,Army National Guard,Male,1488,1546,1032,1320,273,1162,203,1142,844,1895,882,229,76.7,1.78
Combat Service Support,Army National Guard,Male,1380,1457,1077,1245,275,1062,190,1206,873,1773,957,266,84.5,1.682
Combat Service Support,Army National Guard,Male,1391,1469,1173,1244,257,1058,183,1260,928,1730,1067,277,95.7,1.711
Combat Support,Army National Guard,Male,1382,1456,1104,1242,271,1067,196,1184,828,1824,931,229,80.9,1.679
Combat Support,Army National Guard,Male,1379,1440,1117,1223,262,1081,183,1177,857,1724,966,259,84,1.674
Combat Service Support,Army National Guard,Male,1457,1532,1024,1305,280,1097,207,1177,895,1826,931,249,84.3,1.755
Combat Arms,Army National Guard,Male,1387,1471,1076,1242,274,1085,192,1201,874,1753,981,253,84.2,1.706
Combat Arms,Army National Guard,Male,1543,1606,1058,1395,277,1184,192,1191,964,1917,924,231,87,1.85
Combat Service Support,Army National Guard,Male,1376,1448,949,1236,251,1074,189,1118,873,1718,814,191,64.9,1.676
Combat Service Support,Army National Guard,Male,1573,1638,1057,1386,285,1205,215,1213,1017,1928,976,249,94.4,1.908
Combat Service Support,Army National Guard,Male,1505,1584,1082,1343,275,1162,197,1250,960,1878,1025,249,92.6,1.825
Combat Service Support,Army National Guard,Male,1493,1575,1217,1314,283,1177,205,1240,898,1940,1038,258,97.3,1.799
Combat Service Support,Army National Guard,Male,1520,1574,1016,1346,284,1158,202,1089,930,1894,939,243,81,1.81
Combat Service Support,Army National Guard,Male,1456,1545,1052,1321,258,1157,194,1205,925,1865,899,221,80.2,1.792
Combat Service Support,Army National Guard,Male,1389,1474,923,1276,268,1103,197,1103,893,1739,796,200,66.7,1.722
Combat Service Support,Army National Guard,Male,1416,1478,1056,1256,271,1106,189,1220,908,1773,937,233,84,1.713
Combat Support,Army National Guard,Male,1479,1535,1155,1334,264,1137,184,1253,914,1838,983,253,92.3,1.775
Combat Service Support,Army National Guard,Male,1558,1611,1110,1390,284,1227,208,1290,925,1952,845,214,88.7,1.861
Combat Service Support,Army National Guard,Male,1368,1428,1036,1233,257,1063,178,1150,878,1708,957,256,79,1.66
Combat Service Support,Army National Guard,Male,1471,1516,1237,1305,265,1134,186,1255,945,1756,1167,306,110.2,1.754
Combat Arms,Army National Guard,Male,1471,1525,1043,1290,268,1159,193,1085,895,1774,939,232,82.9,1.762
Combat Service Support,Army National Guard,Male,1444,1493,1068,1286,256,1132,192,1155,897,1764,1025,272,88.3,1.724
Combat Service Support,Army National Guard,Male,1355,1396,1177,1186,246,1045,184,1130,824,1697,1039,288,82.6,1.627
Combat Service Support,Army National Guard,Male,1413,1483,1158,1252,268,1067,179,1236,957,1735,1073,293,107.4,1.731
Combat Service Support,Army National Guard,Male,1537,1605,992,1366,278,1167,209,1118,980,1902,900,233,75,1.862
Combat Arms,Army National Guard,Male,1513,1556,1128,1331,288,1150,203,1180,989,1828,1100,279,100.4,1.834
Combat Service Support,Army National Guard,Male,1563,1606,1287,1379,294,1202,210,1370,974,1954,1128,282,126.4,1.881
Combat Arms,Army National Guard,Male,1469,1524,1120,1343,271,1125,196,1192,947,1776,1042,270,95.7,1.77
Combat Service Support,Army National Guard,Male,1373,1436,1104,1219,263,1049,188,1231,906,1696,1028,259,89.4,1.675
Combat Arms,Army National Guard,Male,1407,1480,1067,1265,280,1117,198,1182,908,1790,987,249,84.9,1.721
Combat Arms,Army National Guard,Male,1375,1435,1126,1234,251,1041,191,1180,897,1713,1052,268,93,1.673
Combat Service Support,Army National Guard,Male,1605,1678,1218,1442,313,1225,225,1344,946,2089,1137,314,119.3,1.909
Combat Service Support,Army National Guard,Male,1447,1521,1142,1311,279,1083,203,1265,905,1792,1080,289,104.2,1.75
Combat Service Support,Army National Guard,Male,1453,1529,1086,1318,275,1122,203,1220,903,1924,1005,271,90.7,1.78
Combat Service Support,Army National Guard,Male,1507,1577,928,1375,270,1170,209,1131,932,1920,757,192,68.2,1.84
Combat Support,Army National Guard,Male,1560,1629,1089,1402,294,1215,218,1184,897,2001,932,262,90.2,1.873
Combat Support,Army National Guard,Male,1485,1533,1253,1342,277,1105,203,1316,903,1795,1147,327,118.9,1.78
Combat Support,Army National Guard,Male,1468,1528,1176,1306,283,1173,200,1224,913,1814,1054,281,92.2,1.768
Combat Support,Army National Guard,Male,1522,1588,1151,1370,302,1197,222,1259,919,1941,950,242,101,1.821
Combat Support,Army National Guard,Male,1382,1448,1123,1235,244,1065,175,1180,878,1717,953,244,79.6,1.698
Combat Service Support,Army National Guard,Male,1426,1470,1233,1260,282,1073,210,1261,867,1802,1120,314,104.9,1.69
Combat Service Support,Army National Guard,Male,1468,1535,1117,1340,288,1147,197,1215,915,1774,1068,287,99.4,1.773
Combat Service Support,Army National Guard,Male,1457,1511,1079,1287,273,1075,199,1210,927,1801,958,244,85.9,1.744
Combat Arms,Army National Guard,Male,1398,1478,988,1272,252,1056,188,1061,962,1738,788,196,72.9,1.733
Combat Arms,Army National Guard,Male,1477,1554,932,1332,269,1127,193,1120,978,1760,808,191,69.6,1.813
Combat Support,Army National Guard,Male,1527,1583,1179,1391,279,1212,193,1206,935,1896,1165,352,103.8,1.834
Combat Service Support,Army National Guard,Male,1530,1604,1045,1371,271,1192,205,1204,974,1860,950,237,94.4,1.864
Combat Support,Army National Guard,Male,1576,1634,1276,1389,277,1186,200,1348,986,1875,1300,350,137.5,1.885
Combat Service Support,Army National Guard,Male,1497,1555,1067,1346,290,1138,204,1144,929,1867,976,240,85.3,1.807
Combat Support,Army National Guard,Male,1468,1550,1053,1322,266,1172,190,1144,920,1831,855,234,84.3,1.8
Combat Support,Army National Guard,Male,1420,1488,901,1282,270,1096,184,1060,908,1732,777,186,66,1.725
